"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"In Good Thyme Pet","in the course of caring for my neurotic but very lovable dog, i found a gap in the market for good quality but affordably priced pet treats and cakes. unconvinced by the industry's price-quality trade-off argument, i firmly believe that there must be a better way of doing things. consider in good thyme my fun, wacky, imperfect but beautiful experiment.

sometimes blind faith is all we have; that what is meant to happen will happen in good time; and when that happens, it might lead you to a janky, rusted blue metal gate. so come into our funky little workshop, where grapes and chocolates are just about the only limits.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","ingoodthyme.pet","https://www.linkedin.com/company/in-good-thyme-pet"
,"nayuta 那优大 systems","我们是一家年轻的公司，致力于提升电信和区域云大规模云部署的效率、
性能、可靠性、可扩展性和安全性。
我们正在寻找具备 BIOS、BMC、FPGA、ASIC、处理器、内存和网络设计、
虚拟机管理程序、内核、网络堆栈和容错方面经验的硬件和软件工程师。
我们也在寻找精通以下亚洲语言的项目和程序经理：印地语、印尼语、
韩语、日语、马来语、普通话、泰语、越南语。
我们正在寻找的硬件和软件工程师在几个领域: BIOS、BMC、FPGA、
ASIC、处理器、内存和网络设计, 虚拟机管理程序、内核、
网络堆栈和容错能力。我们也在寻找的项目和方案的管理人员。","Computer Hardware Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/nayuta-那优大-systems"
,"Interior & Architect Materials Supplier","We are specialized in premium architect materials supplies in Singapore
Aluminium wardrobe glass door frame | Aluminium kitchen cabinet glass door frame | Decorative metal trim profile for Carpentry and Tiles | Metal edging profile for wardrobe door and kitchen cabinet | Premium Quality aluminium handles | And other building materials |","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","aplushardwaresupplies.com","https://www.linkedin.com/company/aplushardware"
,"Techcraft Global Sourcing Pte Ltd","TechCraft Global Sourcing is a trading company that designs, sources and distributes furniture products globally.

We are responsible for all aspects of the sourcing chain from design and product development through freight and delivery.

TechCraft Global Sourcing focuses on design and development for the different markets around the world.  Our latest endeavours focus around Space Saving Solutions which create innovative furniture for modern urban living.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","tgs.sg","https://www.linkedin.com/company/tgs.sg"
,"Wild Orchard Sparkling Water","Fruit-flavoured sparkling water made with real fruit. No artificial sweeteners or flavours. No added sugar. True-to-fruit taste.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","drinkwildorchard.com","https://www.linkedin.com/company/wildorchardsparklingwater"
,"iContainer","iContainer’s patent pending flat-pack design offers an affordable alternative to expensive traditional caskets and coffins. It provides the style of a traditional casket without the exorbitant cost. Simple assembly which can be completed in under 8 minutes without tools.

iContainer caskets and coffins are designed primarily as a cremation caskets but can also be used as traditional caskets with proper cartage and transportation. iContainer caskets and coffins are compact, lightweight and easy to put together.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","icontainer.cc","https://www.linkedin.com/company/icontainer"
,"INCO Printing Solution","INCO  printing  is your greater Seattle printing, mailing, fulfillment & technology expert providing the best solutions for your marketing budget. As an company, we help organizations communicate more effectively by working to create, manage, produce, distribute and process content on behalf of our customers. 

INCO printing was established in 1975. One of the oldest printing company in Singapore, we are a full-service print company offering quality solutions for both everyday requests and specialized business necessities. 

We pride ourselves in offering quality printing with fast turnaround time. Our team of professional and experienced staff ensures that you get the best service within the shortest period of time possible. To always be ahead in the printing industry, we only use top of the line-of-the-line equipment for printing and production.

Our brilliant printed results have been appreciated by a wide range of clients including publishing companies, designers and arts organisations, all of whom are delighted with the results that we have produced for them.

All things Print and Printing related
Specialists for printing on uncoated papers.
Digital Printing
Newspaper Printing
Cold-set web Printing
Printing Services
Political Printing
Print Management
Environmental Print
Brochure Printing
Catalogue Printing
Newspaper Printing
Offset Printing
Large format Printing
Environmentally Friendly Printing
Printing Sales
Direct Mail Printing
Print on demand
Print Production
Book Printing
Green Printing
Greeting Card Printing
Political Campaign Tabloid Printing
Print
Leaflet Printing
Printing Projects
Poster Printing
HD Printing
Puzzle Book Printing","Printing Services","11-50 employees","Privately Held","Kallang","Singapore","inco.com.sg","https://www.linkedin.com/company/inco-printing-solution"
,"Standard Photo Pte Ltd","With almost 50 years in the printing industry, Standard Photo is one of the pioneering companies in the industry. Our diverse variety of products and services are provided at our strategically located retail outlets islandwide. We provide quality services ranging from passport photos, high quality photo books, business cards, canvas prints and other photo related products and services.","Printing Services","51-200 employees","Privately Held","Paya Lebar","Singapore","standardphoto.com.sg","https://www.linkedin.com/company/standard-photo-pte-ltd"
,"Neat Technology Pte Ltd","Leading Distribution and IT Import-Export Company since 1989","Computer Hardware Manufacturing","2-10 employees","Privately Held",,"Singapore","neat.com.sg","https://www.linkedin.com/company/neat-technology-pte-ltd"
,"Homes65 Pte Ltd","Homes65 is a European Furniture Centre in Singapore. The name Homes65 came about as “homes” is the nature of our business. With the highest number of designer, household and lifestyle brands under one roof, we aim to be the one-stop destination for all homeowners. ’65 is also the year Singapore obtained her independence and our international country code. In short, 65 is a symbol for the city state and that’s what we hope Homes65 will be – an icon for quality products designed for the Singapore home.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","homes65.com","https://www.linkedin.com/company/homes65-pte-ltd"
,"FloorArtz Pte. Ltd","FloorArtz: Specializing in bespoke Carpet and Flooring Solutions for High-Profile Residential, Commercial, and Hospitality Projects.

We are the trusted partner for designers and developers seeking unparalleled quality and execution in custom flooring.

At FloorArtz, our team carries a collective 50+ years of expertise in designing, manufacturing, and supplying bespoke carpets and high-performance vinyl flooring. Our legacy includes developing designs for some of the world's most premiere projects, including Marina Bay Sands, Resorts World Sentosa, Changi Airport, Taj, Four Seasons, Marriott and many more. .

Specializing in mitigating the challenges of complex custom design, we provide comprehensive assistance at every stage—from initial concept to final production—to guarantee the perfect result.

Our Core Offering
Design: Bespoke carpet and rug design, tailoring aesthetics to technical specifications.

Manufacture & Supply: High-quality production of custom carpets and a selection of durable Stone Polymer Composite Tiles (SPC) flooring.

Execution: Reliable project support and supply for Residential, Commercial, and Hospitality sectors.

Let's connect and explore the creative possibilities for your next project.

 Email us today: sales@floorartz.com
 Visit our website: www.floorartz.com","Textile Manufacturing","2-10 employees","Privately Held","SINGAPORE","Singapore",,"https://www.linkedin.com/company/floorartz"
