"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"The House of Cane","True Asian – Caribbean Rum, that brings together the taste of two worlds, the old and the new.

Created by the art of blending only naturally aged premium rums that possess their own intriguing flavour characteristics.

The House of Cane is a perfect marriage of mature rums from the Caribbean and Asia aged separately for up to 23 years.

Reach and deep flavours comes only from rum matured in barrels, as well as unique methods of production of each rum used - no sugar, colorants or artificial flavour added.","Food and Beverage Manufacturing","2-10 employees","Partnership","Singapore","Singapore","thehouseofcane.com","https://www.linkedin.com/company/the-house-of-cane"
,"Bingsheng Automation Equipment","Since 2010, BingSheng has been engaged in the fields of hydraulics and electrics by offering services in project management and design, trade and marketing, as well as sales and purchases of equipment and spare parts worldwide.","Industrial Machinery Manufacturing","2-10 employees","Public Company","Singapore","Singapore","bing-sheng.com","https://www.linkedin.com/company/bingsheng"
,"Inventio Innovations","Inventio Innovations is a talented team of researchers, intellectual property experts, engineers, designers, marketers and business developers who are bonded by creating and catapulting innovative solutions to bring change to our world. 
 
We pride ourselves as being ground up problem solvers who are inspired to make a difference to lives of people through introducing unique and novel products to solve everyday pain points that people face in their lives.  
 
We have expertise in bringing hardware and software solutions to the hands of users, while always keeping user centered design as a focal point of our business. We take advantage of a variety of business models to leverage on the potential of the innovative solutions that we bring to market, which includes product licensing, product sale and product subscriptions.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","inventio.sg","https://www.linkedin.com/company/inventio-innovations"
,"CF & CZ FILTER PTE.LTD.","A industry filter, coalescer, separator manufacturer.","Industrial Machinery Manufacturing","2-10 employees","Privately Held","Central, Central Singapore Community Development Council","Singapore","central-filter.com.sg","https://www.linkedin.com/company/cf-cz-filter-pte-ltd"
,"IHR SOLUTION",,"Industrial Machinery Manufacturing","2-10 employees",,"Singapore, Singapore","Singapore","ihrsolution.com","https://www.linkedin.com/company/ihr-solution"
,"NECS Offshore","NECS Offshore provides engineering as well as man power services to  accompany shipyards and ship owners in their projects.","Industrial Machinery Manufacturing","2-10 employees","Privately Held",,"Singapore","necsoffshore.com","https://www.linkedin.com/company/necs-offshore"
,"Elderwise Living","Elderwise Living makes life safer for the seniors.
We offer innovative solutions such as panic alert, personal tracker and a range of ergonomi products.
Our mission to make homes ""elderly-safe"" or disability-safe"" brings independent living and a peace-of-mind to the caregivers.","Medical Equipment Manufacturing","2-10 employees","Privately Held",,"Singapore","elderwise.com.sg","https://www.linkedin.com/company/elderwise-living"
,"DermaCurate","DermaCurate is a Singapore based skincare start up with the mission to give all our customers a wholesome skincare experience.

DermaCurate has 5 branded skincare products and complements it with skincare treatments for all our consumers.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","dermacurate.com","https://www.linkedin.com/company/dermacurate"
,"Kokoda Holdings","With a combined trading, construction, mining, infrastructure, and financial services experience exceeding 50 years collectively, the team at Kokoda Holdings will help you navigate all of your business requirements.

Our team has managed projects in PNG, Indonesia, India, Vietnam, South Africa, Haiti, Russia, and Australia, and we speak over 10 languages amongst us.","Metal Ore Mining","2-10 employees","Privately Held","Singapore","Singapore","kokodaholdings.com","https://www.linkedin.com/company/kokoda-holdings"
,"FU YUAN ENTERPRISE PTE LTD",,"Chemical Manufacturing","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/fu-yuan-enterprise-pte-ltd"
,"Apeiron Technology Pte Ltd","Apeiron Technology Pte Ltd was founded in 2015 after its founders, Steve and Arun attended the Lean Lanch Pad programme run by NUS Enterprise.

In 2016, they received the Action Community for Entrepreneurship (ACE) Grant from Spring Singapore to develop iMOS (the Intelligent Monitoring System) to reduce the number of inpatient falls in hospitals.

Now in 2017, Apeiron Technology is steadily moving towards commercialization of iMOS.  For more information about iMOS or Apeiron Technology, please send us an e-mail.

E-mail: info@sgaptech.com","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","sgaptech.com","https://www.linkedin.com/company/apeiron-technology-pte-ltd"
,"giftglobal","gift global, global gift, couponglobal.com
https://www.facebook.com/couponglobal","Manufacturing","2-10 employees","Self Owned","Singapore","Singapore",,"https://www.linkedin.com/company/giftglobal"
,"Drive Global","drive millionaire, drive billionaire, millionaireceoclub.com,
https://www.millionaireceoclub.com","Automotive","2-10 employees","Self Owned","Singapore","Singapore","millionaireceoclub.com","https://www.linkedin.com/company/drive-global"
,"5 To 5","Science-based and eco-conscious skincare.","Manufacturing","2-10 employees","Partnership","Singapore","Singapore","5to5skin.com","https://www.linkedin.com/company/5-to-5"
,"NATA.PTE.LTD","Authentic Portuguese Custard Tarts","Food and Beverage Manufacturing","2-10 employees","Self Employed","Singapore","Singapore","nata-studio.com","https://www.linkedin.com/company/nata-pte-ltd"
,"HIGHLANDER INTERNATIONAL TRADING ASIA PTE. LTD.",,"Food and Beverage Manufacturing","2-10 employees",,"SINGAPORE","Singapore","highlanders.com.sg","https://www.linkedin.com/company/highlander-international-trading-asia-pte-ltd-"
,"GIMS PROCESS SOLUTIONS PTE LTD","GIMS Process Solutions specializes in Steel Belts and Steel Belt-Based Equipment for various industries with continuous production processes, including wood-based panels, chemical solidification, food materials, and baking applications such as cookies and cakes. We provide sales and service for steel belts and related equipment.

Our expertise covers Steel Belt-Based Equipment for continuous production, particularly in the chemical industries, where we focus on the solidification of liquid chemicals into solid flakes or pastilles.

We offer complete turn-key solutions for chemical solidification, leveraging steel belt technology in collaboration with our Chinese partner, who has successfully delivered over 200 pastillation systems worldwide.

In addition, GIMS works closely with the largest steel belt supplier in China, a leader in supplying steel belts for double-belt presses used in the wood-based panel industry. This supplier has significantly increased its market share in recent years.

With over 20 years of experience, our team delivers efficient, cost-effective steel belt-based solutions tailored to customer needs. We are committed to providing strong after-sales support to ensure smooth, uninterrupted operations for our clients.","Industrial Machinery Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/gims-process-solutions-pte-ltd"
,"Oswin Technology Private Limited",,"Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/oswin-technology-private-limited"
,"AdipoSight.ai Pte Ltd","AdipoSight.ai is an A*STAR spin-off from the Singapore BioImaging Consortium (SBIC), on a mission to improve metabolic health assessment. AdipoSight.ai is positioned to deliver a new level of insight into disorders of fat metabolism, improving our understanding and treatment of obesity, diabetes and fatty liver disease, and knock-on effects to heart disease and breast cancer. AdipoSight.ai is realising this vision through clinical development of fatty acid composition (FAC) imaging, building on artificial intelligence augmentation of quantitative magnetic resonance imaging techniques. As a purely digital technology, fatty acid composition imaging is primed for telehealth delivery in the cloud direct to you.

From Singapore to the world, AdiposSight.ai has your metabolic health, envisioned.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","adiposight.ai","https://www.linkedin.com/company/adiposight-ai"
